alert_kind,alert_type,ts_alert,ip,session_duration,total_attempts,layer1_class,layer1_label,layer2_score,layer2_anomaly,had_early_alert,alert_subtype,ts_first,attempts_so_far,failures_so_far,reason,event_index
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704583387,123.235.32.19,76.0,25.0,3.0,Brute-force,0.091,0.0,1.0,,,,,,
EARLY_ALERT,,1704597187,123.235.32.19,,,,,,,,BRUTE_FORCE,1704597173.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704570189,181.214.87.4,43.0,12.0,3.0,Brute-force,0.1124,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704317001,58.53.219.75,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702528518,118.186.36.50,121.0,60.0,3.0,Brute-force,0.0765,0.0,1.0,,,,,,
EARLY_ALERT,,1704598115,118.186.36.50,,,,,,,,BRUTE_FORCE,1704598102.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704598127,118.186.36.50,,,,,,,,SCAN,1704598102.0,11.0,11.0,unique_users=4 >= 4,11.0
EARLY_ALERT,,1704598304,109.211.184.215,,,,,,,,BRUTE_FORCE,1704598288.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704368801,200.186.114.146,14.0,7.0,3.0,Brute-force,-0.0306,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704341566,137.189.88.215,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704498514,103.207.36.21,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1704600563,119.178.73.62,,,,,,,,BRUTE_FORCE,1704600553.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704597280,123.235.32.19,107.0,34.0,3.0,Brute-force,0.0894,0.0,1.0,,,,,,
EARLY_ALERT,,1704601800,123.235.32.19,,,,,,,,BRUTE_FORCE,1704601782.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704074520,103.207.39.98,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704596438,111.222.107.90,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704603649,116.12.136.3,,,,,,,,BRUTE_FORCE,1704603607.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704604127,178.62.255.65,,,,,,,,BRUTE_FORCE,1704604116.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704604137,178.62.255.65,,,,,,,,SCAN,1704604116.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704578025,51.15.193.10,36.0,11.0,3.0,Brute-force,-0.0165,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704601864,123.235.32.19,82.0,41.0,3.0,Brute-force,0.0728,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704578899,212.47.252.220,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704605042,116.12.136.3,,,,,,,,SCAN,1704603607.0,258.0,258.0,unique_users=4 >= 4,258.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704571537,212.47.254.64,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704570866,212.47.235.87,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704606995,180.164.61.29,,,,,,,,BRUTE_FORCE,1704606984.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704573223,5.188.10.182,22.0,6.0,3.0,Brute-force,0.1242,0.0,1.0,,,,,,
EARLY_ALERT,,1704607807,5.188.10.182,,,,,,,,BRUTE_FORCE,1704607789.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704607812,5.188.10.182,,,,,,,,SCAN,1704607789.0,7.0,7.0,unique_users=4 >= 4,7.0
EARLY_ALERT,,1704608788,187.61.106.32,,,,,,,,BRUTE_FORCE,1704608770.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704605014,123.235.32.19,161.0,5.0,1.0,Single failure,0.102,0.0,0.0,,,,,,
EARLY_ALERT,,1704609308,123.235.32.19,,,,,,,,BRUTE_FORCE,1704609290.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704139878,212.129.46.171,3.0,2.0,1.0,Single failure,0.0333,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704519385,180.153.67.7,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1704610864,218.87.109.152,,,,,,,,BRUTE_FORCE,1704610811.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704584511,5.188.10.180,76.0,23.0,3.0,Brute-force,0.0852,0.0,1.0,,,,,,
EARLY_ALERT,,1704611829,5.188.10.180,,,,,,,,BRUTE_FORCE,1704611800.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704611841,5.188.10.180,,,,,,,,SCAN,1704611800.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704594995,185.165.29.69,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704572025,51.15.199.66,48.0,13.0,3.0,Brute-force,-0.009,1.0,1.0,,,,,,
EARLY_ALERT,,1704613158,180.66.11.80,,,,,,,,BRUTE_FORCE,1704613141.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704613394,180.66.11.80,,,,,,,,SCAN,1704613141.0,64.0,64.0,unique_users=4 >= 4,64.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704604938,212.47.252.220,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704593482,185.222.209.151,575.0,37.0,3.0,Brute-force,0.0938,0.0,1.0,,,,,,
EARLY_ALERT,,1704619096,185.222.209.151,,,,,,,,BRUTE_FORCE,1704619015.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704619189,185.222.209.151,,,,,,,,SCAN,1704619015.0,23.0,23.0,unique_users=4 >= 4,23.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704542593,103.79.141.86,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1704621339,104.192.1.10,,,,,,,,BRUTE_FORCE,1704621308.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704612998,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704621332,183.11.69.89,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702166910,173.234.31.186,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702167236,5.36.59.76,13.0,2.0,1.0,Single failure,0.1339,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702168131,112.95.230.3,59.0,28.0,3.0,Brute-force,0.0576,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702169283,191.210.223.172,0.0,1.0,1.0,Single failure,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702172399,106.5.5.195,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702174802,187.141.143.180,434.0,109.0,3.0,Brute-force,-0.0169,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702175540,119.137.62.142,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702203557,183.62.140.253,23090.0,11263.0,3.0,Brute-force,0.0579,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702182429,51.15.203.45,33.0,13.0,3.0,Brute-force,-0.0182,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702183728,119.4.203.64,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702184357,212.47.244.47,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702184882,51.15.196.223,36.0,13.0,3.0,Brute-force,-0.0153,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702186708,219.156.124.234,10.0,2.0,1.0,Single failure,0.0257,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702192126,81.144.235.98,3671.0,777.0,3.0,Brute-force,0.0786,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702190800,113.118.187.34,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702193679,221.164.9.48,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702196730,39.87.61.197,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702196736,178.253.240.3,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702196751,41.42.108.121,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702204625,175.207.12.37,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702210666,2.176.38.105,14.0,7.0,3.0,Brute-force,0.0474,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702212232,119.137.60.156,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702214705,153.164.208.29,12.0,2.0,1.0,Single failure,0.1341,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702216127,137.189.241.19,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702220896,94.222.18.230,20.0,7.0,3.0,Brute-force,0.0701,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702224506,114.35.77.143,19.0,7.0,3.0,Brute-force,0.0663,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702224825,121.193.184.2,13.0,7.0,3.0,Brute-force,0.046,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702226467,109.187.189.194,13.0,2.0,1.0,Single failure,0.1339,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702228338,58.42.244.194,48.0,36.0,3.0,Brute-force,0.0637,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702234377,188.6.164.245,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702234546,123.116.6.72,2.0,4.0,1.0,Single failure,0.0249,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702239898,138.68.246.205,12.0,6.0,3.0,Brute-force,0.1166,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702241057,112.27.28.27,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702241066,191.37.172.83,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702243029,112.237.140.239,9.0,2.0,1.0,Single failure,0.1317,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702248221,103.217.152.20,1875.0,399.0,3.0,Brute-force,0.0517,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702249188,82.209.247.10,44.0,10.0,3.0,Brute-force,0.1219,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702254100,221.122.123.14,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702259964,152.242.27.164,0.0,1.0,1.0,Single failure,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702261064,113.243.251.143,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702261095,51.15.84.155,37.0,13.0,3.0,Brute-force,-0.0138,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702261305,188.9.6.135,6.0,2.0,1.0,Single failure,0.1619,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702261620,45.114.155.230,13.0,2.0,1.0,Single failure,0.1339,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702269388,80.123.68.174,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702277160,103.207.39.165,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702278691,210.77.145.35,13.0,7.0,3.0,Brute-force,0.046,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702278795,212.237.41.66,46.0,8.0,3.0,Brute-force,-0.0003,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702285401,82.194.53.101,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702285417,187.189.46.34,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702285427,192.141.252.200,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702286649,211.159.159.39,28.0,13.0,3.0,Brute-force,0.0696,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290303,82.200.65.218,515.0,113.0,3.0,Brute-force,0.068,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290257,59.6.126.241,12.0,2.0,1.0,Single failure,0.1341,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290650,118.97.104.142,273.0,115.0,3.0,Brute-force,-0.0293,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702293454,106.245.189.21,3.0,4.0,1.0,Single failure,0.0369,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702296648,119.54.241.234,11.0,2.0,1.0,Single failure,0.027,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702296747,221.122.119.83,12.0,10.0,3.0,Brute-force,0.098,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702296964,219.74.10.118,14.0,2.0,1.0,Single failure,0.1359,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702297828,203.142.66.182,3.0,4.0,1.0,Single failure,-0.0314,1.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702298921,179.90.137.139,44.0,7.0,3.0,Brute-force,0.0004,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702301312,179.85.253.111,12.0,2.0,1.0,Single failure,0.0258,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702303894,113.215.161.97,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702304401,88.147.143.242,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702305847,163.172.151.98,41.0,13.0,3.0,Brute-force,-0.0114,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702309178,27.210.13.70,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702309585,31.162.248.109,12.0,2.0,1.0,Single failure,0.1341,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702312422,223.166.83.187,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702315513,94.248.211.226,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702318554,183.129.173.73,1970.0,878.0,3.0,Brute-force,0.0614,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702317208,60.186.247.224,9.0,2.0,1.0,Single failure,0.0268,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702320457,188.17.84.151,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702321716,143.107.220.201,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702323732,114.166.226.182,20.0,7.0,3.0,Brute-force,0.0701,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702324688,51.15.138.77,32.0,13.0,3.0,Brute-force,-0.0182,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702325880,115.204.227.229,9.0,2.0,1.0,Single failure,0.1317,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702328738,27.191.235.93,48.0,17.0,3.0,Brute-force,0.0846,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702328788,220.134.8.244,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702329785,14.177.234.159,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702329795,189.59.1.126,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702329803,142.47.215.202,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702330207,203.158.215.184,243.0,115.0,3.0,Brute-force,0.0527,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702330880,42.159.145.29,896.0,679.0,3.0,Brute-force,0.0117,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702330128,42.242.88.199,9.0,2.0,1.0,Single failure,0.1317,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702331678,103.207.37.195,12.0,5.0,2.0,Scan,0.1219,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702332026,152.242.105.214,0.0,1.0,1.0,Single failure,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702333787,103.244.64.230,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702337056,177.197.55.156,89.0,15.0,3.0,Brute-force,-0.022,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702339945,78.160.136.2,4.0,4.0,1.0,Single failure,-0.0333,1.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702341780,124.170.4.166,15.0,2.0,1.0,Single failure,0.1368,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702348155,183.57.42.19,3870.0,1655.0,3.0,Brute-force,0.0614,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702347257,164.163.193.172,24.0,14.0,3.0,Brute-force,0.0593,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702347498,179.175.10.100,0.0,1.0,1.0,Single failure,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702350747,42.122.178.180,9.0,2.0,1.0,Single failure,0.1317,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702351445,115.46.69.141,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702352451,14.39.151.239,4.0,3.0,1.0,Single failure,0.039,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702362742,125.75.207.25,11.0,2.0,1.0,Single failure,0.027,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702363602,209.92.176.24,148.0,48.0,3.0,Brute-force,0.0748,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702365112,181.174.43.44,12.0,2.0,1.0,Single failure,0.0258,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702365351,109.184.15.220,12.0,2.0,1.0,Single failure,0.1341,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702369164,187.172.55.163,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702369994,89.189.174.146,11.0,2.0,1.0,Single failure,0.027,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702371511,195.22.126.16,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702371710,185.190.58.151,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702371859,220.248.174.66,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702374162,113.28.129.36,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702374168,202.165.235.229,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702374175,113.172.0.22,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702375235,176.107.255.210,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702376539,46.101.123.127,799.0,318.0,3.0,Brute-force,-0.0428,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702380859,113.254.70.249,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702381577,218.18.43.243,0.0,1.0,0.0,Normal,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702382393,223.155.239.92,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,UNKNOWN_PATTERN,1702383639,14.17.22.31,0.0,2.0,0.0,Normal,-0.0071,1.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702384282,190.174.14.217,13.0,7.0,3.0,Brute-force,-0.0309,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702384478,193.41.76.234,12.0,2.0,1.0,Single failure,0.0258,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702387399,179.146.205.65,53.0,9.0,3.0,Brute-force,-0.0073,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702388245,177.129.244.124,33.0,7.0,3.0,Brute-force,0.0777,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702390578,138.68.152.231,58.0,26.0,3.0,Brute-force,0.0974,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702392268,218.106.244.101,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702400357,158.140.138.225,295.0,91.0,3.0,Brute-force,-0.0232,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702400421,163.172.160.142,36.0,13.0,3.0,Brute-force,-0.0153,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702400616,163.172.128.123,41.0,13.0,3.0,Brute-force,-0.0114,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702403691,60.25.6.155,13.0,7.0,3.0,Brute-force,-0.0309,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702403988,165.227.223.226,42.0,16.0,3.0,Brute-force,0.1126,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702405809,123.172.176.39,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702406941,119.41.194.101,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702410968,141.196.87.23,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702412982,62.173.139.198,12.0,7.0,3.0,Brute-force,-0.0328,1.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702415757,177.197.40.65,0.0,1.0,1.0,Single failure,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702417070,121.106.112.251,7.0,4.0,1.0,Single failure,0.0582,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702418204,188.121.3.25,11.0,2.0,1.0,Single failure,0.027,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702418513,43.231.210.91,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702418522,14.207.11.161,3.0,2.0,1.0,Single failure,0.0333,0.0,0.0,,,,,,
